Pert,Kpa,Tprot
Go6976,GSK3A,JPH1
Go6976,GSK3A,KAT5
Go6976,GSK3A,KIF1A
Go6976,GSK3A,MFF
Go6976,GSK3A,NAB2
Go6976,GSK3A,NEFM
Go6976,GSK3A,NES
Go6976,GSK3A,NKAP
Go6976,GSK3A,RAB3IL1
Go6976,GSK3A,SENP3
Go6976,GSK3A,SMG5
Go6976,GSK3A,SPINDOC
Go6976,GSK3A,SRSF1
Go6976,GSK3A,TNK1
Go6976,GSK3A,TP53BP1
Go6976,GSK3A,ZNF219
Go6976,GSK3A,ZSWIM8
Go6976,HASPIN,CDKL5
Go6976,HASPIN,L1RE1
Go6976,HASPIN,LBR
Go6976,HASPIN,METAP2
Go6976,HASPIN,NCAPH
Go6976,HASPIN,OXSR1
Go6976,HASPIN,PACSIN2
Go6976,HASPIN,SMARCC2
Go6976,HASPIN,SRRM1
Go6976,HASPIN,SRRM2
Go6976,HASPIN,SRSF11
Go6976,HASPIN,SRSF3
Go6976,HASPIN,VIRMA
Go6976,HASPIN,ZC3H18
Go6976,IRAK1,BET1
Go6976,IRAK1,BLVRA
Go6976,IRAK1,CHERP
Go6976,IRAK1,HELLS
Go6976,IRAK1,KNL1
Go6976,IRAK1,PACSIN2
Go6976,IRAK1,PLIN5
Go6976,IRAK1,RPL28
Go6976,IRAK4,BLVRA
Go6976,IRAK4,CABLES1
Go6976,IRAK4,CDC42EP4
Go6976,IRAK4,CHERP
Go6976,IRAK4,KIF2C
Go6976,IRAK4,KNL1
Go6976,IRAK4,LIMD2
Go6976,IRAK4,NCAPH
Go6976,IRAK4,PACSIN2
Go6976,IRAK4,POLR3D
Go6976,IRAK4,PTPN6
Go6976,IRAK4,RPTOR
Go6976,IRAK4,SRRM2
Go6976,IRAK4,SRSF4
Go6976,IRAK4,TNS1
Go6976,LATS1,ARHGEF5
Go6976,LATS1,BUD13
Go6976,LATS1,CBX3
Go6976,LATS1,CTTN
Go6976,LATS1,DDX10
Go6976,LATS1,LARP1
Go6976,LATS1,LRCH4
Go6976,LATS1,MTMR7
Go6976,LATS1,NCL
Go6976,LATS1,PAK4
Go6976,LATS1,RECQL5
Go6976,LATS1,SHROOM3
Go6976,LATS1,SNIP1
Go6976,LATS2,DNMT1
Go6976,LATS2,DYRK1A
Go6976,LATS2,METAP2
Go6976,LATS2,MTMR7
Go6976,LATS2,MYCBP2
Go6976,LATS2,PAK4
Go6976,LATS2,PFKL
Go6976,LATS2,PI4K2A
Go6976,LATS2,PPP6R1
Go6976,LATS2,RALGPS2
Go6976,LATS2,SASH1
Go6976,LATS2,SNIP1
Go6976,LATS2,SRRM1
Go6976,LATS2,SRRM2
Go6976,LATS2,SRSF3
Go6976,LATS2,TBC1D2B
Go6976,LATS2,TCOF1
Go6976,LATS2,WDR33
Go6976,MAP3K15,EIF4EBP2
Go6976,MAP3K15,HCK
Go6976,MAP3K15,KIF2C
Go6976,MAP3K15,NAV2
Go6976,MAP3K15,PACSIN2
Go6976,MAP3K15,POLR3D
Go6976,MAP3K15,PTPN14
Go6976,MAP3K15,RFX7
Go6976,MAPKAPK2,AMPD2
Go6976,MAPKAPK2,ANKRD34A
Go6976,MAPKAPK2,ARHGEF5
Go6976,MAPKAPK2,BRAF
Go6976,MAPKAPK2,DNMT1
Go6976,MAPKAPK2,EPS8
Go6976,MAPKAPK2,LARP1
Go6976,MAPKAPK2,MTMR7
Go6976,MAPKAPK2,MYCBP2
Go6976,MAPKAPK2,NAV2
Go6976,MAPKAPK2,NSUN2
Go6976,MAPKAPK2,PDCD4
Go6976,MAPKAPK2,PEA15
Go6976,MAPKAPK2,POLR2M
Go6976,MAPKAPK2,RBM27
Go6976,MAPKAPK2,RCSD1
Go6976,MAPKAPK2,SRRM1
Go6976,MAPKAPK2,SRRM2
Go6976,MAPKAPK2,TCOF1
Go6976,MAPKAPK2,TNIK
Go6976,MAPKAPK2,USP37
Go6976,MAPKAPK3,AMPD2
Go6976,MAPKAPK3,ANKRD34A
Go6976,MAPKAPK3,EPS8
Go6976,MAPKAPK3,LARP1
Go6976,MAPKAPK3,LBR
Go6976,MAPKAPK3,MEX3C
Go6976,MAPKAPK3,MTSS2
Go6976,MAPKAPK3,NAV2
Go6976,MAPKAPK3,NCAPH
Go6976,MAPKAPK3,NELFE
Go6976,MAPKAPK3,NTHL1
Go6976,MAPKAPK3,PHKB
Go6976,MAPKAPK3,PPP1R3D
Go6976,MAPKAPK3,PRKD1
Go6976,MAPKAPK3,RBM27
Go6976,MAPKAPK3,RPS6
Go6976,MAPKAPK3,SRRM1
Go6976,MAPKAPK3,SRRM2
Go6976,MAPKAPK3,USP40
Go6976,MAPKAPK5,AMPD2
Go6976,MAPKAPK5,ANKRD34A
Go6976,MAPKAPK5,CABLES1
Go6976,MAPKAPK5,CCDC120
Go6976,MAPKAPK5,EPS8
Go6976,MAPKAPK5,FAM83G
Go6976,MAPKAPK5,HTATSF1
Go6976,MAPKAPK5,LBR
Go6976,MAPKAPK5,MEX3C
Go6976,MAPKAPK5,MTCH1
Go6976,MAPKAPK5,MTSS2
Go6976,MAPKAPK5,NAV2
Go6976,MAPKAPK5,NCAPH
Go6976,MAPKAPK5,NTHL1
Go6976,MAPKAPK5,OTUD7B
Go6976,MAPKAPK5,PLIN5
Go6976,MAPKAPK5,PPP1R3D
Go6976,MAPKAPK5,RASGRP2
Go6976,MAPKAPK5,RPS6
Go6976,MAPKAPK5,SRRM1
Go6976,MAPKAPK5,SRRM2
Go6976,MAPKAPK5,TBC1D4
Go6976,MAPKAPK5,USP37
Go6976,MAPKAPK5,USP40
Go6976,MASTL,ARHGAP23
Go6976,MASTL,ARHGEF6
Go6976,MASTL,BLVRA
Go6976,MASTL,CASC3
Go6976,MASTL,CCDC61
Go6976,MASTL,EHBP1L1
Go6976,MASTL,HNRNPA1
Go6976,MASTL,HNRNPM
Go6976,MASTL,NONO
Go6976,MASTL,PDHA1
Go6976,MASTL,PHKB
Go6976,MASTL,PKP2
Go6976,MASTL,PPP1R12A
Go6976,MASTL,SASH1
Go6976,MASTL,SEC62
Go6976,MASTL,SRRM2
Go6976,MASTL,TRIM3
Go6976,MASTL,TRIR
Go6976,MASTL,YTHDF2
Go6976,MELK,BLVRA
Go6976,MELK,CABLES1
Go6976,MELK,CDK9
Go6976,MELK,CHERP
Go6976,MELK,HNRNPM
Go6976,MELK,KNL1
Go6976,MELK,LARP1
Go6976,MELK,LIMD2
Go6976,MELK,METAP2
Go6976,MELK,MEX3C
Go6976,MELK,MZT2A
Go6976,MELK,NCAPH
Go6976,MELK,PAK4
Go6976,MELK,PIK3AP1
Go6976,MELK,PPP1R12A
Go6976,MELK,PPP1R3D
Go6976,MELK,PRKD1
Go6976,MELK,RAPGEF2
Go6976,MELK,RBM27
Go6976,MELK,SRRM2
Go6976,MELK,USP40
Go6976,MELK,ZNF185
Go6976,MOK,CDK13
Go6976,MOK,CPEB4
Go6976,MOK,EPB41L1
Go6976,MOK,GIGYF2
Go6976,MOK,GPRIN1
Go6976,MOK,KAT5
Go6976,MOK,LBR
Go6976,MOK,MAP7D1
Go6976,MOK,PPFIA1
Go6976,MOK,PTBP3
Go6976,MOK,RALGAPA1
Go6976,MOK,REXO1
Go6976,MOK,ROBO1
Go6976,MOK,SMARCC2
Go6976,MOK,SRRM1
Go6976,MOK,SRRM2
Go6976,MOK,SRSF11
Go6976,MOK,TXNRD3
Go6976,MOK,VIRMA
Go6976,MOK,ZC3H18
Go6976,MOK,ZNF576
Go6976,MOS,BRD9
Go6976,MOS,LSP1
Go6976,MOS,MSH6
Go6976,MOS,NCL
Go6976,MOS,NOB1
Go6976,MOS,PJA1
Go6976,MOS,RRP1B
Go6976,MOS,SF3B2
Go6976,MOS,SLC7A6OS
Go6976,MOS,SMARCA4
Go6976,MOS,WASHC2A
Go6976,MST1,NHSL1
Go6976,MST1,PACSIN2
Go6976,MST1,SEPTIN7
Go6976,MST1,UFD1
Go6976,MTOR,AAK1
Go6976,MTOR,AIDA
Go6976,MTOR,CARMIL1
Go6976,MTOR,CCDC86
Go6976,MTOR,DIDO1
Go6976,MTOR,FOXJ2
Go6976,MTOR,HDLBP
Go6976,MTOR,KAT5
Go6976,MTOR,LSR
Go6976,MTOR,MAP7D1
Go6976,MTOR,MSL2
Go6976,MTOR,NAB2
Go6976,MTOR,NOC2L
Go6976,MTOR,PTPN1
Go6976,MTOR,RAB44
Go6976,MTOR,RELL1
Go6976,MTOR,SIN3A
Go6976,MTOR,UFD1
Go6976,MTOR,USP6NL
Go6976,MTOR,WEE1
Go6976,MYO3A,CHD1L
Go6976,MYO3A,IRS2
Go6976,MYO3A,PACSIN2
Go6976,MYO3A,RPS14
Go6976,MYO3A,UFD1
Go6976,MYO3B,CHD1L
Go6976,MYO3B,EIF4EBP3
Go6976,MYO3B,PACSIN2
Go6976,MYO3B,RPS14
Go6976,MYO3B,UFD1
Go6976,NEK1,BUD23
Go6976,NEK1,CDC42EP4
Go6976,NEK1,EIF4EBP1
Go6976,NEK1,EIF4EBP3
Go6976,NEK1,NUSAP1
Go6976,NEK1,PACSIN2
Go6976,NEK1,RPS14
Go6976,NEK2,ARF4
Go6976,NEK2,ATP2B2
Go6976,NEK2,BUD23
Go6976,NEK2,KIF2C
Go6976,NEK2,MIA3
Go6976,NEK2,NOB1
Go6976,NEK2,NUSAP1
Go6976,NEK2,PACSIN2
Go6976,NEK2,PTPN6
Go6976,NEK2,SRRM2
Go6976,NEK2,TARDBP
Go6976,NEK2,UFD1
Go6976,NEK2,WAPL
Go6976,NEK3,ARF4
Go6976,NEK3,BLVRA
Go6976,NEK3,EIF4EBP1
Go6976,NEK3,EIF4EBP3
Go6976,NEK3,NTHL1
Go6976,NEK3,PACSIN2
Go6976,NEK3,PUM1
Go6976,NEK3,SRRM2
Go6976,NEK3,STT3B
Go6976,NEK3,TARDBP
Go6976,NEK4,ARF4
Go6976,NEK4,BUD23
Go6976,NEK4,CDC42EP4
Go6976,NEK4,EIF4EBP2
Go6976,NEK4,MMGT1
Go6976,NEK4,NUSAP1
Go6976,NEK4,PACSIN2
Go6976,NEK4,RHPN2P1
Go6976,NEK4,RPS6
Go6976,NEK4,SFPQ
Go6976,NEK5,CASC3
Go6976,NEK5,PACSIN2
Go6976,NEK5,RPS14
Go6976,NEK5,STT3B
Go6976,NEK5,TARDBP
Go6976,NEK6,BBX
Go6976,NEK6,BUD13
Go6976,NEK6,GJA1
Go6976,NEK6,GTF3C2
Go6976,NEK6,KIF2C
Go6976,NEK6,KRT18
Go6976,NEK6,PDHA1
Go6976,NEK6,SENP1
Go6976,NEK6,SRCAP
Go6976,NEK6,STT3B
Go6976,NEK6,TARDBP
Go6976,NEK6,TWF2
Go6976,NEK6,UFD1
Go6976,NEK7,GTF3C2
Go6976,NEK7,KRT18
Go6976,NEK7,MIA3
Go6976,NEK7,PACSIN2
Go6976,NEK7,PDHA1
Go6976,NEK7,SENP1
Go6976,NEK7,SRCAP
Go6976,NEK7,STT3B
Go6976,NEK7,TARDBP
Go6976,NEK7,TWF2
Go6976,NEK7,UFD1
Go6976,NEK8,ARF4
Go6976,NEK8,ARHGEF5
Go6976,NEK8,BLVRA
Go6976,NEK8,BUD23
Go6976,NEK8,CDC42EP4
Go6976,NEK8,CHD1L
Go6976,NEK8,NOB1
Go6976,NEK8,PACSIN2
Go6976,NEK8,PDHA1
Go6976,NEK8,PIK3AP1
Go6976,NEK8,RPS14
Go6976,NEK8,RPS27
Go6976,NEK8,UFD1
Go6976,NEK9,ARF4
Go6976,NEK9,BUD23
Go6976,NEK9,CDC42EP4
Go6976,NEK9,LBR
Go6976,NEK9,MIA3
Go6976,NEK9,PACSIN2
Go6976,NEK9,PDHA1
Go6976,NEK9,RPS14
Go6976,NEK9,SENP1
Go6976,NEK9,STT3B
Go6976,NEK9,TARDBP
Go6976,NEK9,UFD1
Go6976,NEK9,WAPL
Go6976,NUAK1,BRD1
Go6976,NUAK1,LARP1
Go6976,NUAK1,LIMD2
Go6976,NUAK1,MAP3K20
Go6976,NUAK1,MEX3C
Go6976,NUAK1,MZT2A
Go6976,NUAK1,NCAPH
Go6976,NUAK1,PIK3AP1
Go6976,NUAK1,PLEKHA5
Go6976,NUAK1,PPP1R12A
Go6976,NUAK1,PPP1R3D
Go6976,NUAK1,PRKD1
Go6976,NUAK1,RALBP1
Go6976,NUAK1,RAPGEF2
Go6976,NUAK1,RFX7
Go6976,NUAK1,RPS28
Go6976,NUAK1,SHANK2
Go6976,NUAK1,SRRM2
Go6976,NUAK1,TP53BP2
Go6976,NUAK1,USP40
Go6976,NUAK1,ZNF185
Go6976,NUAK2,BRD1
Go6976,NUAK2,CDCA7L
Go6976,NUAK2,ECT2
Go6976,NUAK2,GLCCI1
Go6976,NUAK2,HNRNPA2B1
Go6976,NUAK2,KNL1
Go6976,NUAK2,LARP1
Go6976,NUAK2,LIMD2
Go6976,NUAK2,MTSS2
Go6976,NUAK2,MZT2A
Go6976,NUAK2,NCAPH
Go6976,NUAK2,PIK3AP1
Go6976,NUAK2,PLEKHA5
Go6976,NUAK2,PPP1R12A
Go6976,NUAK2,PPP1R3D
Go6976,NUAK2,PRKD1
Go6976,NUAK2,PTPN14
Go6976,NUAK2,RALBP1
Go6976,NUAK2,RAPGEF2
Go6976,NUAK2,RFX7
Go6976,NUAK2,SHANK2
Go6976,NUAK2,SRRM2
Go6976,NUAK2,TP53BP2
Go6976,NUAK2,USP40
Go6976,NUAK2,ZNF185
Go6976,PAK3,ATP2B2
Go6976,PAK3,CBX3
Go6976,PAK3,CCDC120
Go6976,PAK3,DOCK7
Go6976,PAK3,HELLS
Go6976,PAK3,KNL1
Go6976,PAK3,MKI67
Go6976,PAK3,NCAPH
Go6976,PAK3,PAK4
Go6976,PAK3,PLIN5
Go6976,PAK3,PRKD1
Go6976,PAK3,RAPGEF2
Go6976,PAK3,RPL28
Go6976,PAK3,SRRM1
Go6976,PAK3,SRRM2
Go6976,PASK,ANP32B
Go6976,PASK,ARID1A
Go6976,PASK,BRAF
Go6976,PASK,BUD13
Go6976,PASK,DDX10
Go6976,PASK,GRWD1
Go6976,PASK,LARP1
Go6976,PASK,MYCBP2
Go6976,PASK,PTPN14
Go6976,PASK,SNIP1
Go6976,PASK,SRRM1
Go6976,PASK,TBC1D2B
Go6976,PASK,TCOF1
Go6976,PHKG1,ARHGAP45
Go6976,PHKG1,ARHGEF5
Go6976,PHKG1,BLVRA
Go6976,PHKG1,CABLES1
Go6976,PHKG1,CCDC120
Go6976,PHKG1,CEP170
Go6976,PHKG1,CHERP
Go6976,PHKG1,ECT2
Go6976,PHKG1,KNL1
Go6976,PHKG1,LBR
Go6976,PHKG1,LIMD2
Go6976,PHKG1,MEX3C
Go6976,PHKG1,MTSS2
Go6976,PHKG1,NPM1
Go6976,PHKG1,PIK3AP1
Go6976,PHKG1,POLR3D
Go6976,PHKG1,PPP1R3D
Go6976,PHKG1,PYGM
Go6976,PHKG1,RALBP1
Go6976,PHKG1,RAPGEF2
Go6976,PHKG1,RPS27
Go6976,PHKG1,RPS6
Go6976,PHKG1,SASH1
Go6976,PHKG1,SRRM1
Go6976,PHKG1,SRRM2
Go6976,PHKG1,WAPL
Go6976,PHKG1,ZNF185
Go6976,PHKG2,ARF4
Go6976,PHKG2,ARHGAP45
Go6976,PHKG2,BLVRA
Go6976,PHKG2,CABLES1
Go6976,PHKG2,CDC42EP4
Go6976,PHKG2,CHERP
Go6976,PHKG2,ECT2
Go6976,PHKG2,HELLS
Go6976,PHKG2,KNL1
Go6976,PHKG2,LBR
Go6976,PHKG2,LIMD2
Go6976,PHKG2,MEX3C
Go6976,PHKG2,MTSS2
Go6976,PHKG2,NAV2
Go6976,PHKG2,PAK4
Go6976,PHKG2,PIK3AP1
Go6976,PHKG2,POLR3D
Go6976,PHKG2,PRKD1
Go6976,PHKG2,PTPN14
Go6976,PHKG2,PYGM
Go6976,PHKG2,RALBP1
Go6976,PHKG2,RAPGEF2
Go6976,PHKG2,RPL28
Go6976,PHKG2,RPS27
Go6976,PHKG2,RPS6
Go6976,PHKG2,SFPQ
Go6976,PHKG2,SRRM1
Go6976,PHKG2,SRRM2
Go6976,PHKG2,SRSF3
Go6976,PHKG2,TRIM3
Go6976,PHKG2,ZNF185
Go6976,PIM1,ARHGEF5
Go6976,PIM1,ARID1A
Go6976,PIM1,CAMK2B
Go6976,PIM1,CCDC120
Go6976,PIM1,CUX1
Go6976,PIM1,HNRNPA1
Go6976,PIM1,IRS1
Go6976,PIM1,LARP1
Go6976,PIM1,METAP2
Go6976,PIM1,MYCBP2
Go6976,PIM1,NSUN2
Go6976,PIM1,RBM27
Go6976,PIM1,RFX7
Go6976,PIM1,SEC62
Go6976,PIM1,SHROOM3
Go6976,PIM1,SMARCC2
Go6976,PIM1,SNIP1
Go6976,PIM1,SRRM1
Go6976,PIM1,SRRM2
Go6976,PIM1,SRSF11
Go6976,PIM1,SRSF3
Go6976,PIM1,SRSF4
Go6976,PIM1,TBC1D2B
Go6976,PIM1,TBC1D4
Go6976,PIM1,TCOF1
Go6976,PIM1,TOP2B
Go6976,PIM1,USP40
Go6976,PIM2,ARHGEF5
Go6976,PIM2,BLVRA
Go6976,PIM2,CABLES1
Go6976,PIM2,CAMK2B
Go6976,PIM2,CCDC120
Go6976,PIM2,CDK12
Go6976,PIM2,CUX1
Go6976,PIM2,HNRNPA1
Go6976,PIM2,IRS1
Go6976,PIM2,LARP1
Go6976,PIM2,LBR
Go6976,PIM2,METAP2
Go6976,PIM2,MYCBP2
Go6976,PIM2,PDCD4
Go6976,PIM2,PLIN5
Go6976,PIM2,PRKD1
Go6976,PIM2,RAPGEF2
Go6976,PIM2,RBM27
Go6976,PIM2,REPIN1
Go6976,PIM2,RFX7
Go6976,PIM2,RPS6
Go6976,PIM2,SHROOM3
Go6976,PIM2,SMARCC2
Go6976,PIM2,SNIP1
Go6976,PIM2,SRRM1
Go6976,PIM2,SRRM2
Go6976,PIM2,SRSF3
Go6976,PIM2,SRSF4
Go6976,PIM2,TBC1D2B
Go6976,PIM2,TBC1D4
Go6976,PIM2,TCOF1
Go6976,PIM2,TOP2B
Go6976,PIM3,ARHGEF5
Go6976,PIM3,ARID1A
Go6976,PIM3,CCDC120
Go6976,PIM3,CUX1
Go6976,PIM3,HNRNPA1
Go6976,PIM3,IRS1
Go6976,PIM3,LARP1
Go6976,PIM3,LRCH3
Go6976,PIM3,MYCBP2
Go6976,PIM3,NSUN2
Go6976,PIM3,PDCD4
Go6976,PIM3,PRKD1
Go6976,PIM3,RBBP6
Go6976,PIM3,RBM27
Go6976,PIM3,REPIN1
Go6976,PIM3,RFX7
Go6976,PIM3,SEC62
Go6976,PIM3,SHROOM3
Go6976,PIM3,SNIP1
Go6976,PIM3,SRRM2
Go6976,PIM3,TBC1D2B
Go6976,PIM3,TBC1D4
Go6976,PIM3,TCOF1
Go6976,PIM3,TOP2B
Go6976,PINK1,AKAP13
Go6976,PINK1,C2CD4C
Go6976,PINK1,CDC40
Go6976,PINK1,DDX5
Go6976,PINK1,EIF4EBP1
Go6976,PINK1,KDM5C
Go6976,PINK1,L1RE1
Go6976,PINK1,MAP7
Go6976,PINK1,NCOA2
Go6976,PINK1,PACSIN2
Go6976,PINK1,PHLDB2
Go6976,PINK1,RBBP6
Go6976,PINK1,RBL2
Go6976,PINK1,SIPA1L2
Go6976,PINK1,THRAP3
Go6976,PINK1,TICRR
Go6976,PINK1,WDR62
Go6976,PINK1,ZC3H13
Go6976,PINK1,ZNF408
Go6976,PKN1,ARHGEF5
Go6976,PKN1,BLVRA
Go6976,PKN1,CABLES1
Go6976,PKN1,CCDC120
Go6976,PKN1,ECT2
Go6976,PKN1,KNL1
Go6976,PKN1,LBR
Go6976,PKN1,LIMD2
Go6976,PKN1,MEX3C
Go6976,PKN1,MTSS2
Go6976,PKN1,NCAPH
Go6976,PKN1,PAK4
Go6976,PKN1,PIK3AP1
Go6976,PKN1,POLR3D
Go6976,PKN1,PPP1R3D
Go6976,PKN1,PRKD1
Go6976,PKN1,PTPN14
Go6976,PKN1,RALBP1
Go6976,PKN1,RAPGEF2
Go6976,PKN1,RPL28
Go6976,PKN1,RPS6
Go6976,PKN1,SH3GL1
Go6976,PKN1,SRRM1
Go6976,PKN1,SRRM2
Go6976,PKN1,TRIM3
Go6976,PKN1,ZNF185
Go6976,PKN2,ARHGEF5
Go6976,PKN2,BLVRA
Go6976,PKN2,CCDC120
Go6976,PKN2,CDK9
Go6976,PKN2,ECT2
Go6976,PKN2,HELLS
Go6976,PKN2,KNL1
Go6976,PKN2,LBR
Go6976,PKN2,LIMD2
Go6976,PKN2,LRCH4
Go6976,PKN2,MEX3C
Go6976,PKN2,NCAPH
Go6976,PKN2,NPM1
Go6976,PKN2,NUSAP1
Go6976,PKN2,PAK4
Go6976,PKN2,PIK3AP1
Go6976,PKN2,PLIN5
Go6976,PKN2,POLR3D
Go6976,PKN2,PRKD1
Go6976,PKN2,PTPN6
Go6976,PKN2,RALBP1
Go6976,PKN2,RAPGEF2
Go6976,PKN2,RPS27
Go6976,PKN2,RPS6
Go6976,PKN2,SRRM1
Go6976,PKN2,SRRM2
Go6976,PKN2,ZNF185
Go6976,PKN3,ANKRD34A
Go6976,PKN3,ARHGEF5
Go6976,PKN3,BLVRA
Go6976,PKN3,CCDC120
Go6976,PKN3,ECT2
Go6976,PKN3,KNL1
Go6976,PKN3,LARP1
Go6976,PKN3,LBR
Go6976,PKN3,LIMD2
Go6976,PKN3,MEX3C
Go6976,PKN3,NPM1
Go6976,PKN3,PAK4
Go6976,PKN3,PIK3AP1
Go6976,PKN3,POLR3D
Go6976,PKN3,RALBP1
Go6976,PKN3,RAPGEF2
Go6976,PKN3,RPS27
Go6976,PKN3,RPS6
Go6976,PKN3,SNIP1
Go6976,PKN3,SRRM1
Go6976,PKN3,WAPL
Go6976,PKN3,XRCC6
Go6976,PKN3,ZNF185
Go6976,PLK1,EIPR1
Go6976,PLK1,NCL
Go6976,PLK1,NFIC
Go6976,PLK1,SF3B2
Go6976,PLK1,SHROOM3
Go6976,PLK1,TPR
Go6976,PLK1,TWF2
Go6976,PLK2,AFAP1
Go6976,PLK2,BAZ2A
Go6976,PLK2,CDYL
Go6976,PLK2,CHD8
Go6976,PLK2,CTR9
Go6976,PLK2,DNAJC21
Go6976,PLK2,GEMIN8
Go6976,PLK2,GPALPP1
Go6976,PLK2,NCL
Go6976,PLK2,NOB1
Go6976,PLK2,NOL8
Go6976,PLK2,RANBP2
Go6976,PLK2,RBM10
Go6976,PLK2,RFFL
Go6976,PLK2,SAP130
Go6976,PLK2,SEPTIN5
Go6976,PLK2,SF3B2
Go6976,PLK3,AFAP1
Go6976,PLK3,BAZ2A
Go6976,PLK3,CDYL
Go6976,PLK3,CTR9
Go6976,PLK3,DHX16
Go6976,PLK3,DNAJC21
Go6976,PLK3,GIGYF2
Go6976,PLK3,GPALPP1
Go6976,PLK3,NCL
Go6976,PLK3,NOL8
Go6976,PLK3,RANBP2
Go6976,PLK3,RBM10
Go6976,PLK3,SAP130
Go6976,PLK3,SEPTIN5
Go6976,PLK3,SF3B2
Go6976,PRKD1,ANKRD34A
Go6976,PRKD1,BRAF
Go6976,PRKD1,EPS8
Go6976,PRKD1,KIAA1522
Go6976,PRKD1,KIF26A
Go6976,PRKD1,LARP1
Go6976,PRKD1,LMNA
Go6976,PRKD1,MAP3K20
Go6976,PRKD1,MEX3C
Go6976,PRKD1,MLLT6
Go6976,PRKD1,MPO
Go6976,PRKD1,MTMR7
Go6976,PRKD1,NTHL1
Go6976,PRKD1,PNPLA2
Go6976,PRKD1,PPP1R3D
Go6976,PRKD1,RPS28
Go6976,PRKD1,SRRM1
Go6976,PRKD1,TCOF1
Go6976,PRKD1,USP40
Go6976,PRKD1,YBX1
Go6976,PRKD2,ANKRD34A
Go6976,PRKD2,ARHGEF5
Go6976,PRKD2,BRAF
Go6976,PRKD2,FAM83G
Go6976,PRKD2,KIAA1522
Go6976,PRKD2,LARP1
Go6976,PRKD2,LBR
Go6976,PRKD2,MAP3K20
Go6976,PRKD2,METAP2
Go6976,PRKD2,MEX3C
Go6976,PRKD2,MTSS2
Go6976,PRKD2,NCAPH
Go6976,PRKD2,NTHL1
Go6976,PRKD2,PAK4
Go6976,PRKD2,PNPLA2
Go6976,PRKD2,PPP1R3D
Go6976,PRKD2,PRKD1
Go6976,PRKD2,SMARCC2
Go6976,PRKD2,SRRM1
Go6976,PRKD2,SRRM2
Go6976,PRKD2,SRSF11
Go6976,PRKD2,SRSF4
Go6976,PRKD2,TCOF1
Go6976,PRKD2,USP40
Go6976,PRKD2,YBX1
Go6976,PRKD3,ANKRD34A
Go6976,PRKD3,ARHGEF5
Go6976,PRKD3,BRAF
Go6976,PRKD3,FAM83G
Go6976,PRKD3,KIAA1522
Go6976,PRKD3,KNL1
Go6976,PRKD3,LARP1
Go6976,PRKD3,LBR
Go6976,PRKD3,METAP2
Go6976,PRKD3,MEX3C
Go6976,PRKD3,MTCH1
Go6976,PRKD3,MTSS2
Go6976,PRKD3,NCAPH
Go6976,PRKD3,NTHL1
Go6976,PRKD3,PAK4
Go6976,PRKD3,PNPLA2
Go6976,PRKD3,PPP1R3D
Go6976,PRKD3,PRKD1
Go6976,PRKD3,RPS6
Go6976,PRKD3,SMARCC2
Go6976,PRKD3,SRRM1
Go6976,PRKD3,SRRM2
Go6976,PRKD3,SRSF4
Go6976,PRKD3,TBC1D4
Go6976,PRKD3,TCOF1
Go6976,PRKD3,USP40
Go6976,PRKX,CAMK2B
Go6976,PRKX,CBX3
Go6976,PRKX,CCDC120
Go6976,PRKX,CDK9
Go6976,PRKX,HID1
Go6976,PRKX,KLC2
Go6976,PRKX,LPIN3
Go6976,PRKX,METAP2
Go6976,PRKX,MKI67
Go6976,PRKX,NCAPH
Go6976,PRKX,PAK4
Go6976,PRKX,SMARCC2
Go6976,PRKX,SNIP1
Go6976,PRKX,SRRM1
Go6976,PRKX,SRRM2
Go6976,PRKX,SRSF11
Go6976,PRKX,TCOF1
Go6976,PRKX,TOP2B
Go6976,PRPK,ABI1
Go6976,PRPK,AP3B2
Go6976,PRPK,CASC3
Go6976,PRPK,CLASRP
Go6976,PRPK,CPEB4
Go6976,PRPK,CTR9
Go6976,PRPK,GRWD1
Go6976,PRPK,HNRNPM
Go6976,PRPK,NONO
Go6976,PRPK,PGRMC1
Go6976,PRPK,RECQL5
Go6976,PRPK,STT3B
Go6976,PRPK,TRERF1
Go6976,RIPK1,ANKRD34A
Go6976,RIPK1,BLVRA
Go6976,RIPK1,CABLES1
Go6976,RIPK1,CDC42EP4
Go6976,RIPK1,HELLS
Go6976,RIPK1,KLC2
Go6976,RIPK1,KNL1
Go6976,RIPK1,LBR
Go6976,RIPK1,LIMD2
Go6976,RIPK1,MEX3C
Go6976,RIPK1,NCAPH
Go6976,RIPK1,PAK4
Go6976,RIPK1,PPP1R12A
Go6976,RIPK1,RAPGEF2
Go6976,RIPK1,RPTOR
Go6976,RIPK1,SRRM2
Go6976,RIPK1,TRIM3
Go6976,RIPK1,USP40
Go6976,RIPK2,ACAP2
Go6976,RIPK2,ARHGAP35
Go6976,RIPK2,BLVRA
Go6976,RIPK2,CDC42EP4
Go6976,RIPK2,CHERP
Go6976,RIPK2,DNMT1
Go6976,RIPK2,DOCK6
Go6976,RIPK2,HELLS
Go6976,RIPK2,KNL1
Go6976,RIPK2,LIMD2
Go6976,RIPK2,PIK3AP1
Go6976,RIPK2,PLIN5
Go6976,RIPK2,RAPGEF2
Go6976,RIPK2,SFPQ
Go6976,SGK1,CCDC120
Go6976,SGK1,CDK9
Go6976,SGK1,CUX1
Go6976,SGK1,KNL1
Go6976,SGK1,LARP1
